Name,Code,Latitude,Longitude,Average Income
Queensferry & Sandycroft,W02000068,53.203899,-3.015270,38400
Queensferry East,S02001685,55.986500,-3.393580,
Queensferry West,S02001686,55.988400,-3.412370,
Queensgate,E02005177,53.806599,-2.231870,35100
Queenstown & Layton,E02002641,53.822701,-3.026600,39100
Queensway,E02000976,51.513599,-0.188006,66900
Queensway,E02005696,52.303200,-0.726660,33400
Queslett,E02001839,52.544701,-1.899270,36600
Quinton East,E02001911,52.456001,-1.980780,35300
Quinton Ridgacre,E02001906,52.459801,-1.996540,43100
Quinton West,E02002029,52.463902,-2.023310,47000
Quorn & Mountsorrel Castle,E02005356,52.741001,-1.163410,49500
Radcliffe,E02001034,53.561501,-2.331460,31000
Radcliffe on Trent & Shelford,E02005908,52.950901,-1.025960,46600
Radford,E02002893,52.958401,-1.177300,28600
Radford East,E02001968,52.431801,-1.513450,41600
Radford West,E02001969,52.425900,-1.523040,37300
Radlett,E02004900,51.683498,-0.319005,63800
"Radley, Wootton & Marcham",E02005980,51.692902,-1.295860,66500
Radstock,E02003008,51.292500,-2.445180,43500
"Radyr, Morganstown & Gwaelod-y-garth",W02000372,51.527302,-3.261560,56600
Raffles & Morton,E02003995,54.886600,-2.964990,32300
"Rafford, Dallas, Dyke to Dava",S02002096,57.585701,-3.618040,
Rainford,E02001406,53.500401,-2.779260,46300
Rainham East & Wennington,E02000492,51.519501,0.209190,51000
Rainham North East,E02003338,51.365700,0.616427,41500
Rainham North West,E02003336,51.371399,0.600033,48500
Rainham South East,E02003342,51.360699,0.601799,50900
Rainham South West,E02003343,51.363300,0.578029,55900
Rainham West,E02000493,51.516899,0.194507,46700
Rainhill North,E02001426,53.419102,-2.768140,36800
Rainhill South,E02001428,53.411598,-2.762890,49800
Rainworth & Blidworth,E02005898,53.108601,-1.113480,37100
Ramsbottom,E02001019,53.646099,-2.319280,43700
"Ramsbury, Ogbournes & Avebury",E02006634,51.452599,-1.678390,52800
Ramsey,E02003755,52.456501,-0.111339,44500
Ramsgate Ellington,E02005146,51.338799,1.408190,40700
Ramsgate Harbour,E02005147,51.333698,1.417480,31300
Ramshill & South Cliff,E02005804,54.274799,-0.403000,32300
Ramslye & Rusthall,E02005171,51.129101,0.241086,47700
Rannoch and Aberfeldy,S02002253,56.630001,-3.961310,
"Ranskill, Everton & Gringley",E02005837,53.384499,-0.972168,45200
Raploch,S02002450,56.130100,-3.952970,
Rassau & Beaufort,W02000314,51.799000,-3.214450,34400
Rastrick East,E02002266,53.694599,-1.781330,40900
Rastrick West,E02002267,53.688301,-1.801370,36400
"Ratcliffe, Sutton Bonington & Gotham",E02005919,52.846401,-1.217670,45200
"Ratho, Ingliston and Gogar",S02001683,55.937901,-3.350950,
Ratton,E02004361,50.785099,0.253045,51400
Raunds,E02005633,52.343700,-0.538213,42400
Ravenfield & Bramley North,E02001589,53.433899,-1.270560,45100
Ravenhill,W02000180,51.646000,-3.981330,33100
Ravenscliffe,E02002209,53.817799,-1.712900,30700
Ravenscourt Park North,E02000379,51.500999,-0.247380,66500
Ravenscourt Park South,E02000382,51.492802,-0.238889,66000
Ravensdale,E02001975,52.416100,-1.460580,42400
Ravenshead & Newstead,E02005865,53.078499,-1.171860,49400
Ravensthorpe,E02002293,53.678299,-1.661900,29700
Rawcliffe & Clifton South,E02002778,53.976601,-1.104560,50700
Rawmarsh North East,E02001583,53.467701,-1.323280,32500
Rawmarsh North West,E02001582,53.470699,-1.351060,34900
Rawmarsh South,E02001585,53.456100,-1.341390,28900
Rawtenstall,E02005281,53.701599,-2.285030,38400
Rawthorpe,E02002305,53.649799,-1.760300,28700
Rayleigh North East,E02004567,51.595402,0.612349,53300
Rayleigh North West,E02004568,51.599400,0.589332,51500
Rayleigh South East,E02004571,51.579601,0.622179,51100
Rayleigh South West,E02004570,51.584599,0.604839,46700
Rayners Lane North,E02000457,51.577301,-0.369680,63400
Rayners Lane South,E02006795,51.571400,-0.374968,58300
Raynes Park,E02000704,51.407902,-0.228893,63500
"Read, Sabden & Chatburn",E02005274,53.836700,-2.361070,47200
Reading Central,E02003399,51.457199,-0.973713,64800
Rectory Park & New Hall Valley,E02001832,52.556198,-1.805220,54200
"Red Lodge, Icklingham & Moulton",E02006242,52.287201,0.509175,52100
Redbourn,E02004929,51.793800,-0.395903,57400
Redbridge & Millbrook West,E02003560,50.924301,-1.463000,37600
Redcar East,E02002518,54.604000,-1.052310,41700
Redcar Lakes North,E02002516,54.608501,-1.073750,33000
Redcar Lakes South,E02002519,54.598301,-1.073060,31200
Redcar Town & Coatham,E02002515,54.616798,-1.067790,28800
Reddicap Heath,E02001831,52.564301,-1.795000,43200
Redding,S02001728,55.988701,-3.731420,
Reddingmuirhead and Overton,S02001724,55.983002,-3.740930,
Reddish Vale View,E02001187,53.445099,-2.155080,39200
Redditch Town & Abbeydale,E02006724,52.306702,-1.936730,37600
Rede Common,E02003321,51.394901,0.469754,43800
Redfield,E02003040,51.459099,-2.554150,43900
Redhill,E02005868,53.011200,-1.125290,40900
Redhill East,E02006385,51.241600,-0.163847,71100
Redhill West,E02006384,51.243000,-0.173976,63300
Redland & St Andrew's,E02003031,51.470001,-2.590970,67500
Redruth North,E02003919,50.240700,-5.228980,35400
Redruth South,E02003920,50.233002,-5.224230,41700
Redvales & Hollins,E02001031,53.574699,-2.291790,39300
Redwell,E02005694,52.311501,-0.715008,50000
"Reepham, Cawston & Lenwade",E02005521,52.750500,1.118830,43700
Regent's Park,E02000967,51.521900,-0.158098,89100
Regents Park & Millbrook East,E02003567,50.917599,-1.446740,47500
Reigate Central & Redhill Common,E02006386,51.238400,-0.200168,71000
Reigate Hill & Gatton,E02006383,51.248100,-0.194894,73300
Reigate South Park,E02006387,51.226501,-0.200895,60100
"Rendlesham, Orford & Hollesley",E02006293,52.099800,1.437410,47300
Renfrew East,S02002281,55.871799,-4.382480,
Renfrew North,S02002282,55.868801,-4.376990,
Renfrew South,S02002280,55.866798,-4.395100,
Renfrew West,S02002279,55.872002,-4.402740,
Renfrewshire Rural North and Langbank,S02002256,55.883801,-4.521640,
Renfrewshire Rural South and Howwood,S02002255,55.806702,-4.543160,
Restalrig (Loganlea) and Craigentinny West,S02001637,55.959702,-3.145040,
Restalrig and Lochend,S02001638,55.962898,-3.154450,
Retford East,E02005842,53.319901,-0.934288,37600
Retford North,E02005839,53.333401,-0.954210,36200
Retford South,E02005844,53.314701,-0.948889,38200
Rettendon & Runwell,E02004505,51.633900,0.542968,47300
Rhaglan & Llantilio Crossenny,W02000340,51.791901,-2.853500,44600
"Rhayader, Newbridge-on-Wye & Elan Valley",W02000108,52.274200,-3.444800,33500
"Rheidol, Ystwyth & Caron",W02000421,52.328499,-3.976080,41700
Rhins North,S02001408,54.901901,-5.061240,
Rhins South,S02001409,54.767101,-4.955620,
Rhiwbina & Pant-mawr,W02000370,51.529900,-3.217160,49800
Rhiwbina Village,W02000378,51.521500,-3.209810,51500
Rhoose & Airport,W02000250,51.400700,-3.400450,42300
Rhos-on-Sea,W02000030,53.309399,-3.747240,34400
"Rhos-y-bol, Marian-glas & Moelfre",W02000002,53.342800,-4.286900,37400
Rhosllannerchrugog & Johnstown South,W02000092,53.011101,-3.054480,35500
Rhuddlan & Bodelwyddan,W02000050,53.286301,-3.476770,38400
Rhyl East,W02000419,53.315399,-3.467450,37700
Rhyl North,W02000045,53.321098,-3.486830,29400
Rhyl South West,W02000047,53.318001,-3.484300,32500
"Rhymney, Pontlottyn & Abertysswg",W02000290,51.756599,-3.282540,31700
Ribbleton,E02005261,53.775700,-2.656320,34200
Richmond & Stradbroke,E02001655,53.362701,-1.402730,31300
Richmond Central,E02000791,51.461899,-0.303932,90400
"Richmond Park, Sheen Gate & Petersham",E02000795,51.444599,-0.292793,75000
Richmond Town,E02005783,54.407799,-1.737910,39500
"Rickinghall, Walsham le Willows & Gislingham",E02006262,52.319500,1.005450,47300
Rickmansworth North & Loudwater,E02004959,51.643398,-0.477395,70900
Rickmansworth West,E02004962,51.639801,-0.483895,60600
Riddlesden & East Morton,E02002188,53.876900,-1.872410,46200
Riddrie and Hogganfield,S02001916,55.870300,-4.182160,
Ridgeway & Glasllwch,W02000358,51.587200,-3.013480,49600
Rift House & Summerhill,E02002491,54.671101,-1.236070,27700
Rillington & Sherburn,E02005791,54.138500,-0.609302,38900
Rimswell & Bishopsgarth,E02002545,54.574600,-1.361770,40200
Ringland,W02000356,51.591499,-2.932990,30600
Ringlestone & Central Maidstone,E02005071,51.277901,0.521117,47800
"Ringmer, Glynde & South Heighton",E02004382,50.875900,0.063998,46000
"Ringstead, Woodford & Stanwick",E02005632,52.358002,-0.560673,45800
Ringwood North & Ibsley,E02004788,50.860199,-1.780360,55300
Ringwood South,E02004790,50.844299,-1.782660,40900
"Ripley East, Riddings & Ironville",E02004033,53.054501,-1.381560,36300
Ripley South & Loscoe,E02004036,53.039501,-1.389960,34100
Ripley West,E02004034,53.049400,-1.416280,38500
Ripon North & West,E02005762,54.139500,-1.533110,47600
Ripon South & East,E02005764,54.133598,-1.522830,39000
"Ripponden, Rishworth & Barkisland",E02002270,53.676701,-1.934920,49500
Risca East,W02000305,51.607899,-3.086670,37000
Risca West,W02000306,51.608101,-3.098680,35400
Rise Carr,E02002562,54.541401,-1.551460,32500
Rise Park,E02000471,51.594101,0.182105,59400
Rise Park & Top Valley West,E02002868,53.008400,-1.175530,38100
Riseley & Sharnbrook,E02003616,52.255901,-0.487487,55800
Rishton,E02005214,53.767200,-2.418560,37000
Risinghurst & Sandhills,E02005946,51.759800,-1.195000,73900
Riverside & Church Hill North,E02006721,52.312801,-1.933910,49500
Riverview Park,E02005062,51.421700,0.395451,56900
Rixon,E02005693,52.315899,-0.692315,42800
Roath,W02000396,51.495800,-3.169820,41200
"Robertsbridge, Hurst Green & Ticehurst",E02004392,51.018200,0.444109,48700
"Robin Hood, Lofthouse & Middleton Lane",E02002434,53.734901,-1.516740,48900
Robroyston and Millerston,S02001918,55.893501,-4.183470,
Roche & Goss Moor,E02003956,50.399799,-4.852390,38300
Rochester East,E02003330,51.375900,0.505933,50000
Rochester South East,E02003339,51.364399,0.508983,51200
Rochester South West,E02003337,51.369400,0.493359,48800
Rochester West,E02003327,51.385502,0.505288,46800
Rochford Outer & Hawkwell East,E02004569,51.582298,0.698484,44300
Rochford Town & Canewdon,E02004566,51.593102,0.727924,40100
Rodborough & Thrupp,E02004657,51.731899,-2.216070,52100
Rodbourne & Cheney Manor,E02003223,51.567699,-1.799650,48800
"Rode, Mells & Woodlands",E02006047,51.258701,-2.324060,49900
Roding,E02000759,51.594200,0.035041,62700
Rodley & Stanningley Park,E02002381,53.814201,-1.657300,41600
"Roe Lee, Brownhill & Sunnybower",E02002615,53.768299,-2.473450,37900
Roebuck,E02004954,51.893902,-0.199964,46100
Roedean & Marina,E02003522,50.816399,-0.104973,48600
Roehampton North East,E02000938,51.454201,-0.234026,57900
Roehampton North West,E02000935,51.456799,-0.249443,38900
Roehampton South & Putney Vale,E02000945,51.446201,-0.242553,46000
Rogerstone,W02000355,51.591900,-3.052670,49300
Rolleston-on-Dove & Tutbury,E02006134,52.841999,-1.673600,48400
Romford East,E02000477,51.573700,0.206449,63400
Romford North,E02000472,51.592300,0.169908,55000
Romford North West,E02000474,51.584900,0.163738,50200
Romford South,E02000479,51.571602,0.190186,53200
Romiley & Compstall,E02001196,53.415798,-2.077500,43400
Romsey,E02003727,52.199100,0.149256,59700
Romsey Cupernham & Halterworth,E02004823,50.992802,-1.477580,51200
Romsey Town,E02004824,50.989700,-1.496290,38100
Ronkswood & Nunnery Wood,E02006743,52.191700,-2.196540,42000
Roose,E02003982,54.113800,-3.189350,42300
Rose Hill & Burnley Wood,E02006881,53.780399,-2.244070,39400
Rose Hill & Castleward,E02002813,52.913799,-1.467330,31900
Rosebank and Waterside,S02001529,55.933102,-4.122320,
Rosedale,E02004851,51.711800,-0.059519,47400
Rosehearty and Strathbeg,S02001339,57.666100,-2.029460,
Roselands,E02004362,50.779099,0.295713,47700
Rosemount,S02001246,57.149200,-2.115890,
Roseworth,E02002542,54.586700,-1.337080,30500
Roslin and Bilston,S02002057,55.862499,-3.167640,
Ross and Cromarty Central,S02002013,57.588902,-4.628780,
Ross and Cromarty East,S02002014,57.691601,-4.278100,
Ross and Cromarty North West,S02002012,57.893700,-5.253960,
Ross and Cromarty South West,S02002011,57.592300,-5.652240,
Ross-on-Wye,E02002926,51.913700,-2.578310,41900
Rossington,E02001574,53.475300,-1.059870,41800
Rossmere & Mill,E02002492,54.661701,-1.222290,32600
Rossmore,E02003200,50.741402,-1.917080,42900
Rosyth Central,S02001761,56.036098,-3.420890,
Rosyth East,S02001760,56.040298,-3.416240,
Rosyth North,S02001759,56.042198,-3.432890,
Rosyth South,S02001762,56.028500,-3.433040,
Rothbury & Longframlington,E02005705,55.335602,-1.915880,42900
Rotherham Central,E02001594,53.430302,-1.355840,29500
Rotherham South,E02001600,53.416599,-1.341150,42600
Rotherhithe,E02000807,51.503201,-0.043658,83000
Rothesay Town,S02001382,55.835999,-5.056450,
Rothwell,E02005641,52.422001,-0.799421,40900
Rothwell Inner,E02002427,53.751400,-1.478610,38900
Rothwell Outer,E02002429,53.747101,-1.484430,45900
Rottingdean & Saltdean,E02003523,50.806599,-0.053453,53700
Rotton Park,E02001886,52.478500,-1.951710,45500
Roughmoor,E02003222,51.571400,-1.838940,56400
Round Hill,E02003505,50.834999,-0.129737,50300
Roundhay Park & Slaid Hill,E02002349,53.843800,-1.506340,59700
Roundhay West,E02002353,53.839901,-1.517870,60900
Roundshaw,E02000858,51.356098,-0.132146,45600
Roundswell & Landkey,E02004186,51.057598,-4.054750,44300
Roundway,E02000401,51.603699,-0.089791,45900
Roundwood Park,E02000116,51.547100,-0.237315,47100
Rowan Road,E02000705,51.404999,-0.139464,59200
Rowlands Gill & Lockhaugh,E02001703,54.926201,-1.746570,40500
"Rowlett, Gretton & Cottingham",E02005612,52.510101,-0.705102,44800
Rowley & Derrington,E02006199,52.802502,-2.129950,52400
Rowley East,E02002071,52.486301,-2.044810,35600
Rowley Fields & Faircharm,E02002855,52.620098,-1.153480,42900
Rowley West,E02002067,52.492100,-2.059600,40200
Rowner,E02004744,50.805901,-1.170340,44000
Royal Docks & North Woolwich,E02000750,51.502102,0.040464,60500
Royal Wootton Bassett Outer & Lyneham,E02006650,51.529800,-1.910470,55600
Royal Wootton Bassett Town,E02006649,51.542999,-1.895500,47900
"Roydon, Lower Nazeing & Epping Green",E02004528,51.742001,0.033612,52900
Royston East & Carlton,E02001510,53.592701,-1.447770,33000
Royston North & Central,E02004909,52.053699,-0.022386,51800
"Royston South, West & East",E02004910,52.053101,-0.026043,57100
Royston West,E02001509,53.599998,-1.459240,36100
"Roystonhill, Blochairn, and Provanmill",S02001926,55.870399,-4.218350,
Royton East & Cowlishaw,E02001102,53.569401,-2.110720,41100
Royton North,E02001101,53.575298,-2.131850,43000
Royton South East,E02001106,53.561401,-2.113870,36000
Royton South West,E02001105,53.562698,-2.129700,37300
Ruabon & Marchwiel,W02000093,52.997799,-3.001340,39600
Rubery East,E02001956,52.394001,-2.008290,41900
Rubery West,E02006698,52.392101,-2.024530,44200
Ruchill,S02001941,55.884998,-4.281970,
Rudby & Ingleby,E02005751,54.448601,-1.225210,52400
Ruddington,E02005916,52.892799,-1.150150,46900
"Rudgwick, Slinfold & Barns Green",E02006592,51.064999,-0.414557,57500
Rudheath West & Leftwich,E02003882,53.251701,-2.498060,39700
Rufford & Banks,E02005305,53.663101,-2.884170,41400
Rugeley North & Etchinghill,E02006118,52.762600,-1.953460,45300
Rugeley South & Brereton,E02006120,52.748402,-1.929290,40200
Rugeley Town,E02006119,52.761101,-1.937870,37100
Ruishton & North Curry,E02006103,51.027401,-2.998860,49700
Ruislip,E02000500,51.575199,-0.416134,62900
Ruislip Gardens,E02000503,51.564899,-0.406582,70400
Ruislip Manor,E02000501,51.570900,-0.399388,65900
Rumney,W02000388,51.505699,-3.128510,39200
Rumworth North,E02001004,53.570801,-2.445760,30400
Rumworth South,E02001006,53.563099,-2.448230,33800
Runcorn Halton Road,E02002584,53.336399,-2.719020,39200
Runcorn Town & Westfield,E02002585,53.335400,-2.739260,37000
Rural Keith and Strathisla,S02002075,57.535198,-2.924600,
Rural South Midlothian,S02002051,55.829601,-3.158520,
Rush Green,E02000480,51.570301,0.170100,52900
Rushall,E02002125,52.607899,-1.950140,36700
Rushden East,E02005637,52.290401,-0.596666,36400
Rushden South,E02005638,52.280998,-0.595980,46700
Rushden West & North,E02005636,52.295502,-0.606488,41600
Rushey Mead North,E02002828,52.664299,-1.090870,38900
Rushey Mead South,E02002831,52.657700,-1.099320,36200
Rushmere,E02006248,52.067799,1.184300,45000
Rusholme East,E02001070,53.452702,-2.215280,34000
Rusholme West & Moss Side East,E02001069,53.453701,-2.230850,33800
Ruskington North & Billinghay,E02005459,53.090302,-0.323878,36300
"Ruskington South, Leasingham & Osbournby",E02005461,52.983002,-0.422522,41300
Ruskington West & Cranwell,E02005460,53.057701,-0.445271,48900
"Rusper, Faygate & Leechpool",E02006588,51.091999,-0.267622,58800
Russell's Hall,E02002012,52.504002,-2.114110,33200
Rustington North,E02006548,50.818802,-0.511594,45000
Ruthin,W02000055,53.114201,-3.310310,39700
Ruxley Lane,E02006336,51.363899,-0.272825,62500
"Ruyton-XI-Towns, West Felton & Whittington",E02006026,52.818901,-2.978250,45500
Ryde Central,E02003584,50.729000,-1.158800,31100
Ryde South,E02003587,50.720200,-1.156180,35500
Ryde West & Havenstreet,E02003586,50.720501,-1.176140,37300
Rye & Winchelsea,E02004395,50.943401,0.727899,37100
Rye Park,E02004844,51.767899,-0.002060,49900
Ryemead & Wycombe Marsh,E02003711,51.618401,-0.721856,56100
Ryhill & South Hiendley,E02002477,53.617802,-1.409000,34400
Ryhope,E02001818,54.869598,-1.367940,37100
Rylands Estate & Dagenham Dock,E02000021,51.530602,0.153407,43300
Ryton,E02001682,54.970600,-1.751800,42100
Sacriston,E02004296,54.825199,-1.618300,36900
Saffron Lane,E02002861,52.598000,-1.134920,32500
Saffron Walden Town,E02004592,52.021599,0.243211,51500
Saint Helen Auckland & West Auckland,E02004354,54.653301,-1.715640,36700
"Salcombe, Malborough & Thurlestone",E02004200,50.253399,-3.804510,45800
Sale Central,E02001273,53.424099,-2.319130,53500
Sale East,E02001272,53.420700,-2.306190,54700
Sale Moor,E02001276,53.416199,-2.296830,43300
Sale North,E02001270,53.428398,-2.325500,51700
Salem,E02001116,53.540699,-2.087610,35200
Salford Central & University,E02001178,53.484402,-2.267930,42100
Salfords & Woodhatch,E02006389,51.207901,-0.184740,56800
Saline and Gowkhall,S02001740,56.102798,-3.534150,
Salisbury Bemerton,E02006667,51.086399,-1.830330,45300
Salisbury Bishopsdown,E02006666,51.085899,-1.783600,52500
Salisbury Cathedral & Harnham,E02006673,51.065701,-1.801360,49900
Salisbury Churchfields,E02006670,51.071800,-1.805880,50400
Salisbury East Harnham,E02006674,51.060200,-1.792940,51900
Salisbury Stratford,E02006668,51.082401,-1.802830,52200
Salisbury Town North & Milford,E02006671,51.070400,-1.790060,51300
Salmestone,E02005135,51.383400,1.387640,41700
Saltaire & Baildon West,E02002200,53.837700,-1.798970,47200
Saltash Latchbrook & St Stephens,E02003897,50.420898,-4.242370,51800
Saltash Town & Pillmere,E02003900,50.409302,-4.215730,45100
Saltburn,E02002521,54.581402,-0.978717,40000
Saltcoats Central,S02002111,55.635101,-4.785930,
Saltcoats North East,S02002116,55.646801,-4.782620,
Saltcoats North West,S02002115,55.642700,-4.790920,
Saltergate,E02005771,54.004101,-1.558600,41000
"Saltford, Farmborough & Timsbury",E02003000,51.368801,-2.475320,52700
Saltley East,E02001877,52.488998,-1.847850,30300
Saltley West,E02001878,52.485199,-1.867280,30200
"Saltwood, Seabrook & Etchinghill",E02005109,51.083000,1.090830,53300
Salvington,E02006622,50.832802,-0.396356,44300
Sandal,E02002470,53.653000,-1.486260,66800
Sandbach Ettiley Heath & Wheelock,E02003820,53.140499,-2.386460,47900
Sandbach Heath,E02003821,53.142399,-2.359670,39400
Sandbach North,E02003819,53.148499,-2.368680,45000
Sanderstead,E02000228,51.340500,-0.084404,68500
Sandfield Park & Holly Lodge,E02001367,53.428398,-2.904270,43700
Sandfields,W02000214,51.602699,-3.819250,32100
Sandhurst,E02003365,51.347500,-0.800683,64900
Sandiacre & Stanton,E02004085,52.923901,-1.297020,40100
Sandiway,E02003884,53.232300,-2.600430,51200
Sandown & Brading,E02003594,50.661301,-1.153530,34200
Sands,E02003707,51.631100,-0.784383,60200
Sands End & Chelsea Harbour,E02000394,51.473000,-0.185403,62800
Sandwich & Eastry,E02005042,51.268600,1.331990,42400
Sandy North,E02003599,52.137100,-0.292140,49500
Sandy South,E02003600,52.129101,-0.288567,46200
Sandygate & Crosspool,E02001643,53.378799,-1.521500,58400
"Sandymoor, Daresbury & Preston Brook",E02002582,53.336201,-2.656930,58500
"Sandywell, Ermin & Chedworth",E02004618,51.815800,-1.982960,55200
"Sarn, Bryn-coch & Bryncethin",W02000224,51.543201,-3.575720,36900
Sauchie,S02001401,56.127701,-3.778770,
Saughall Massie,E02001483,53.391102,-3.117130,40500
Saundersfoot,W02000136,51.726200,-4.715450,36200
Savile Park,E02002259,53.712799,-1.876580,39200
Sawbridgeworth,E02004888,51.812698,0.146624,53600
Sawley,E02004092,52.884998,-1.294790,38500
Sawston,E02003789,52.123199,0.170030,51600
Sawtry & Gidding,E02003756,52.430801,-0.292693,49500
Saxilby & Scampton,E02005500,53.276501,-0.627151,46200
Saxmundham & Coldfair Green,E02006289,52.208099,1.506210,40500
Scale Hall & Torrisholme,E02006871,54.064301,-2.829740,40500
"Scapegoat Hill, Outlane & West Golcar",E02002306,53.648499,-1.860470,45700
Scarborough Central,E02005802,54.281502,-0.411607,31900
Scarborough Town & North Bay,E02005800,54.284100,-0.401576,28900
"Scarcroft, Shadwell & Scholes",E02002351,53.846199,-1.448990,60800
"Scarisbrick, Halsall & Haskayne",E02005306,53.594799,-2.951010,42100
Scartho,E02002746,53.535599,-0.098331,40300
Scawthorpe,E02001550,53.544399,-1.163480,35800
"Scholar Green, Rode Heath & Brereton",E02003822,53.133301,-2.313450,44500
Scholemoor,E02002231,53.778500,-1.803390,35100
Scholes & Hunsworth,E02002273,53.733601,-1.736860,40600
"Scole, Dickleburgh & Bressingham",E02005610,52.407299,1.157040,43800
Scone,S02002241,56.419399,-3.403900,
Scotch Estate,E02000404,51.600899,-0.100222,51800
Scotforth East & Bowerham,E02005238,54.032398,-2.789820,43500
Scotstoun North and East,S02001962,55.881100,-4.349180,
Scotstoun South and West,S02001963,55.880100,-4.355140,
Scotswood,E02001732,54.974602,-1.685800,32200
Sculcoates,E02002675,53.754101,-0.348684,28700
Scunthorpe Ashby,E02002765,53.563801,-0.655951,29700
Scunthorpe Berkeley,E02002757,53.591202,-0.673837,38600
Scunthorpe Bottesford,E02002766,53.558800,-0.639527,37400
Scunthorpe Central & Crosby,E02002756,53.589100,-0.655035,30700
Scunthorpe Central Park,E02002760,53.577000,-0.668493,36700
Scunthorpe Frodingham,E02002758,53.580502,-0.637260,31300
Scunthorpe Lakeside,E02002763,53.567299,-0.629985,33900
Scunthorpe Lincoln Gardens,E02002762,53.570801,-0.653851,31600
Scunthorpe North,E02002755,53.597698,-0.653851,34900
Scunthorpe Westcliff,E02002764,53.566601,-0.676981,31500
Scunthorpe Yaddlethorpe,E02002767,53.552700,-0.661370,42100
Sea Mills,E02003018,51.491299,-2.648150,49400
Seaboard,S02002022,57.777401,-3.942950,
Seaburn,E02001792,54.931499,-1.373780,44000
Seacombe,E02001474,53.411301,-3.023200,28700
Seacroft North & Monkswood,E02002364,53.825500,-1.465330,27600
Seacroft South,E02002379,53.814602,-1.465700,30100
Seafar,S02002201,55.942501,-3.992880,
Seafield,S02002495,55.877602,-3.601710,
Seaford Eastbourne Road,E02004390,50.775700,0.122934,44700
Seaford Town,E02004391,50.772099,0.103861,37200
Seaforth North,E02001460,53.470600,-3.015940,31700
Seaforth South,E02001462,53.463699,-3.004300,30000
Seaham Central & South,E02004321,54.835602,-1.337250,33900
Seaham Northlea & Westlea,E02004320,54.840698,-1.366360,39500
"Seahouses, Belford & Wooler",E02005708,55.569599,-1.883890,36500
Seasalter,E02005018,51.342602,1.014650,43100
Seaton,E02004138,50.709202,-3.072810,39300
Seaton,S02001264,57.163300,-2.094420,
Seaton Carew,E02002493,54.657799,-1.195720,41900
Seaton Delaval & Seghill,E02005719,55.070000,-1.536590,37800
Sedbergh & Kirkby Lonsdale,E02004023,54.268002,-2.540910,44200
Sedgefield & Bishop Middleham,E02004339,54.654900,-1.456540,48000
Sedgley East,E02002001,52.543800,-2.118850,36400
Sedgley Park,E02001044,53.522701,-2.261960,44700
Sedgley West,E02002002,52.542702,-2.129570,42600
"Selby South, Brayton & Barlow",E02005815,53.765598,-1.093780,47600
Selby Town,E02005813,53.783901,-1.067720,35500
Selby West,E02005814,53.779900,-1.089840,40100
Selhurst North,E02000206,51.391399,-0.090867,46800
Selhurst South & West Croydon,E02000213,51.380299,-0.099736,46000
Selkirk,S02002321,55.549301,-2.840910,
Selly Oak,E02001922,52.440201,-1.934990,35300
Selly Oak Park & Lodge Hill,E02001925,52.435600,-1.947420,47200
Selsdon,E02000226,51.347698,-0.064864,64600
Selsdon Park & Hamsey Green,E02000232,51.328300,-0.067988,57900
Selsey,E02006574,50.733002,-0.787890,41500
Selston,E02005829,53.073601,-1.304640,36400
Sennybridge & Talybont-on-Usk,W02000414,51.948399,-3.445680,44600
Settington,E02003347,51.349800,0.533422,55000
"Settle, Hellifield & Horton",E02005744,54.057400,-2.273550,39800
Seven Dials,E02003514,50.829601,-0.147517,55200
Seven Kings Meads Lane,E02000774,51.568001,0.100538,52700
Seven Kings Park,E02000770,51.572399,0.093711,53400
Seven Stars,E02005303,53.687401,-2.718060,34600
Sevenoaks North,E02005096,51.287102,0.200720,58000
Sevenoaks Town & Weald,E02005098,51.269199,0.194975,70700
Sevenoaks West & Chevening,E02005097,51.276199,0.170065,89100
Shadsworth & Intack,E02002622,53.745998,-2.450930,30400
Shadwell Basin & Ratcliffe,E02000888,51.510799,-0.047872,68700
Shadwell North,E02000885,51.512600,-0.053349,46600
Shaftesbury,E02004257,51.007801,-2.191430,43600
Shaftesbury & Crindai,W02000352,51.594898,-2.999070,37000
Shafton & Upper Cudworth,E02001511,53.588402,-1.410310,33200
Shalford & Wanborough,E02006360,51.212502,-0.617790,63300
Shandon,S02001592,55.933998,-3.228810,
Shanklin Central & Lake,E02003596,50.633202,-1.176200,30900
Shanklin West & Newchurch,E02003595,50.646198,-1.185940,37900
Shard End & Kingfisher,E02001872,52.490700,-1.778420,32400
Sharrow,E02001650,53.369999,-1.481220,32600
Shaw & Crompton,E02001098,53.583199,-2.108440,37400
Shaw Cross & Hanging Heaton,E02002284,53.705101,-1.610710,36200
Shawbury & Weston,E02006022,52.807899,-2.656870,49400
Shawfair,S02002064,55.907299,-3.106270,
Shawfield and Clincarthill,S02002409,55.829201,-4.218470,
Shawhead,S02001422,55.083099,-3.674840,
Shawhead and Whifflet,S02002177,55.847500,-4.015700,
Shawlands East,S02001871,55.828499,-4.280620,
Shawlands West,S02001870,55.830299,-4.282830,
Shearbridge & University,E02002226,53.789200,-1.769880,27400
"Shebbear, Cookworthy & Broadheath",E02004228,50.803398,-4.246660,41800
Sheddocksley,S02001271,57.154900,-2.174090,
Sheerness East,E02005115,51.439899,0.766288,37900
Sheerness West,E02005116,51.436100,0.755728,30700
Sheerwater,E02006459,51.327801,-0.538636,56100
Sheffield Lane Top & Longley Park,E02001621,53.424400,-1.464340,30200
